Time (s),GPU Utilization (%),Memory Used (GB)
1522.3953750133514,99,21.23065185546875
1527.4014282226562,99,21.23065185546875
1532.407398700714,99,21.23065185546875
1537.4129724502563,98,21.23065185546875
1542.4188454151154,99,21.23065185546875
1547.4247131347656,99,21.23065185546875
1552.4307634830475,99,21.23065185546875
1557.4365434646606,99,21.23065185546875
1562.44260430336,99,21.23065185546875
1567.4502494335175,98,21.23846435546875
1572.4537470340729,99,21.23065185546875
1577.4578123092651,99,21.23065185546875
1582.463332414627,99,21.23065185546875
1587.469174861908,99,21.23065185546875
1592.4752736091614,99,21.23065185546875
1597.481076002121,98,21.23065185546875
1602.4874432086945,99,21.23065185546875
1607.5085003376007,0,21.23065185546875
1612.5109150409698,99,21.23846435546875
1617.5167651176453,99,21.23455810546875
1622.522784948349,99,21.23455810546875
1627.5298092365265,99,21.23846435546875
1632.5307466983795,99,21.23455810546875
1637.5368089675903,94,21.23455810546875
1642.5428609848022,99,21.23455810546875
1647.548630952835,99,21.23846435546875
1652.5542492866516,98,21.23065185546875
1657.5603890419006,98,21.23065185546875
1662.5664625167847,99,21.23065185546875
1667.5724201202393,99,21.23065185546875
1672.5747768878937,99,21.23065185546875
1677.5805611610413,99,21.23065185546875
1682.5866158008575,99,21.23065185546875
1687.5945065021515,98,21.23846435546875
1692.599106311798,99,21.23065185546875
1697.604968070984,99,21.23065185546875
1702.6109647750854,99,21.23065185546875
1707.6170473098755,99,21.23065185546875
1712.622897386551,99,21.23065185546875
1717.6303169727325,98,21.23065185546875
1722.6363785266876,99,21.23065185546875
1727.6421704292297,99,21.23065185546875
1732.653352022171,99,21.23065185546875
1737.658549785614,99,21.23065185546875
1742.6646406650543,99,21.23065185546875
1747.6715655326843,83,21.23846435546875
1752.6774108409882,99,21.23065185546875
1757.680545091629,99,21.23065185546875
1762.6857240200043,99,21.23065185546875
1767.6904752254486,99,21.23065185546875
1772.6964421272278,99,21.23065185546875
1777.8116328716278,78,21.23065185546875
1782.8164083957672,99,21.23065185546875
1787.8199636936188,99,21.23065185546875
1792.8253102302551,99,21.23065185546875
1797.8318088054657,99,21.23065185546875
1802.8374814987183,99,21.23065185546875
1807.87686085701,25,21.23846435546875
1812.8829562664032,99,21.23065185546875
1817.8885750770569,99,21.23065185546875
1822.8932676315308,99,21.23065185546875
1827.8993256092072,99,21.23065185546875
1832.9052093029022,99,21.23065185546875
1837.910903930664,83,21.23065185546875
1842.9130866527557,99,21.23065185546875
1847.9186058044434,99,21.23065185546875
1852.9236414432526,99,21.23065185546875
1857.929815530777,99,21.23065185546875
1862.9341514110565,99,21.23065185546875
1867.9404423236847,98,21.23846435546875
1872.945835351944,99,21.23065185546875
1878.2021179199219,0,21.23065185546875
1883.2078289985657,91,21.23846435546875
1888.2138118743896,97,21.23455810546875
1893.2198162078857,99,21.23455810546875
1898.2240266799927,99,21.23455810546875
1903.228303194046,91,21.23455810546875
1908.2338931560516,99,21.23455810546875
1913.239601135254,99,21.23846435546875
1918.2458093166351,98,21.23846435546875
1923.2518634796143,98,21.23065185546875
1928.2697944641113,92,21.23846435546875
1933.2758259773254,99,21.23065185546875
1938.281826019287,99,21.23126220703125
1943.2874405384064,99,21.23065185546875
1948.2932438850403,99,21.23065185546875
1953.2993319034576,99,21.23065185546875
1958.3044998645782,23,21.23065185546875
1963.3105826377869,99,21.23065185546875
1968.3156456947327,99,21.23065185546875
1973.320763349533,99,21.23065185546875
1978.3272001743317,99,21.23065185546875
1983.3328175544739,98,21.23065185546875
1988.3572616577148,0,21.23846435546875
1993.367650270462,99,21.23065185546875
1998.3729183673859,99,21.23065185546875
2003.3789381980896,99,21.23065185546875
2008.3848133087158,99,21.23065185546875
2013.390606880188,98,21.23065185546875
2018.5021498203278,0,21.23065185546875
2023.5079526901245,99,21.23065185546875
2028.5137948989868,99,21.23065185546875
2033.519259929657,99,21.23065185546875
2038.5257732868195,99,21.23065185546875
2043.531840801239,98,21.23065185546875
2048.593470811844,0,21.23846435546875
2053.598533630371,99,21.23065185546875
2058.604151725769,99,21.23065185546875
2063.6099643707275,99,21.23065185546875
2068.6160452365875,99,21.23065185546875
2073.6216049194336,98,21.23065185546875
2078.622740983963,0,21.23065185546875
2083.628555059433,99,21.23065185546875
2088.633791923523,99,21.23065185546875
2093.6395514011383,99,21.23065185546875
2098.6404490470886,99,21.23065185546875
2103.6459016799927,99,21.23065185546875
2108.652652025223,99,21.23846435546875
2113.653965950012,99,21.23065185546875
2118.659908056259,99,21.23065185546875
2123.665648460388,99,21.23065185546875
2128.670872449875,99,21.23065185546875
2133.6768338680267,99,21.23065185546875
2138.682676792145,99,21.23065185546875
2143.7405257225037,63,21.23065185546875
2148.745039701462,99,21.23846435546875
2153.746610879898,91,21.23455810546875
2158.7518377304077,99,21.23455810546875
2163.7576775550842,99,21.23455810546875
2168.7654178142548,99,21.23846435546875
2173.769708633423,91,21.23455810546875
2178.7755975723267,99,21.23455810546875
2183.7811188697815,99,21.23846435546875
2188.7866299152374,98,21.23065185546875
2193.791709423065,98,21.23065185546875
2198.796613931656,99,21.23065185546875
2203.8021314144135,99,21.23065185546875
2208.8075420856476,99,21.23065185546875
2213.813059091568,99,21.23065185546875
2218.8182804584503,99,21.23065185546875
2223.823802947998,98,21.23065185546875
2228.8285870552063,99,21.23846435546875
2233.8341093063354,99,21.23065185546875
2238.8398220539093,99,21.23065185546875
2243.8458392620087,99,21.23065185546875
2248.8512353897095,99,21.23065185546875
2253.857311964035,98,21.23065185546875
2258.863142490387,99,21.23065185546875
2263.864011526108,99,21.23065185546875
2268.876746892929,99,21.23065185546875
2273.8825533390045,99,21.23065185546875
2278.8878602981567,99,21.23065185546875
2283.893826007843,98,21.23065185546875
2288.9016721248627,99,21.23846435546875
2293.9068775177,99,21.23065185546875
2298.9100024700165,99,21.23065185546875
2303.9155189990997,99,21.23065185546875
2308.920445203781,99,21.23065185546875
2313.9259860515594,99,21.23065185546875
2318.9301311969757,99,21.23065185546875
2323.934584379196,99,21.23065185546875
2328.9403846263885,99,21.23065185546875
2333.946180820465,99,21.23065185546875
2338.951370239258,98,21.23065185546875
2343.956649541855,99,21.23065185546875
2348.9638662338257,99,21.23846435546875
2353.969884157181,99,21.23065185546875
2358.9755964279175,99,21.23065185546875
2363.981659412384,99,21.23065185546875
2368.987456560135,99,21.23065185546875
2373.988268852234,98,21.23065185546875
2378.993852376938,99,21.23065185546875
2383.9999182224274,99,21.23065185546875
2389.0057241916656,99,21.23065185546875
2394.011073112488,99,21.23065185546875
2399.0170176029205,99,21.23065185546875
2404.022857904434,98,21.23065185546875
2409.030291080475,99,21.23846435546875
2414.0510034561157,0,21.23065185546875
2419.0565996170044,99,21.24041748046875
2424.0626697540283,91,21.2366943359375
2429.0685002803802,99,21.23651123046875
2434.074562072754,99,21.23651123046875
2439.080456972122,99,21.23651123046875
2444.0863466262817,92,21.23651123046875
2449.0925891399384,99,21.23651123046875
2454.09840965271,99,21.24041748046875
2459.1036932468414,98,21.23260498046875
2464.1097660064697,98,21.23260498046875
2469.117139816284,99,21.24041748046875
2474.1229605674744,99,21.23260498046875
2479.1288583278656,99,21.23260498046875
2484.134729862213,99,21.23260498046875
2489.14084148407,99,21.23260498046875
2494.1466495990753,98,21.23260498046875
2499.1524889469147,99,21.23260498046875
2504.1585104465485,99,21.23260498046875
2509.1636040210724,99,21.23260498046875
2514.1688437461853,99,21.23260498046875
2519.1700761318207,99,21.23260498046875
2524.175875902176,98,21.23260498046875
2529.183563232422,99,21.24041748046875
2534.1896755695343,99,21.23260498046875
2539.1954765319824,99,21.23260498046875
2544.1967585086823,99,21.23260498046875
2549.2028210163116,98,21.23260498046875
2554.24641084671,95,21.23260498046875
2559.2512304782867,99,21.23260498046875
2564.2568304538727,99,21.23260498046875
2569.262686729431,99,21.23260498046875
2574.2687804698944,99,21.23260498046875
2579.274475336075,98,21.23260498046875
2584.314688682556,98,21.23260498046875
2589.322106361389,99,21.24041748046875
2594.3278369903564,99,21.23260498046875
2599.3337059020996,99,21.23260498046875
2604.3388068675995,99,21.23260498046875
2609.3448305130005,99,21.23260498046875
2614.3505280017853,98,21.23260498046875
2619.3614275455475,99,21.23260498046875
2624.3665487766266,99,21.23260498046875
2629.3723809719086,99,21.23260498046875
2634.3778100013733,99,21.23260498046875
2639.3836567401886,98,21.23260498046875
2644.4212255477905,78,21.23260498046875
2649.430650472641,99,21.24041748046875
2654.436236858368,99,21.23260498046875
2659.4422059059143,99,21.23260498046875
2664.447705745697,99,21.23260498046875
2669.453469276428,99,21.23260498046875
2674.469233751297,0,21.23260498046875
2679.4753000736237,99,21.23260498046875
2684.4844920635223,33,21.2413330078125
2689.4906089305878,99,21.23651123046875
2694.4967889785767,90,21.23651123046875
2699.502618789673,99,21.23651123046875
2704.508866548538,99,21.23651123046875
2709.5163736343384,98,21.24041748046875
2714.5226747989655,99,21.23651123046875
2719.5290081501007,99,21.23651123046875
2724.534836292267,99,21.24041748046875
2729.540938138962,98,21.23260498046875
2734.546619415283,97,21.23260498046875
2739.5515677928925,99,21.23260498046875
2744.5576314926147,99,21.23260498046875
2749.5634615421295,99,21.23260498046875
2754.5695147514343,99,21.23260498046875
2759.575646162033,98,21.23260498046875
2764.591045856476,0,21.23260498046875
2769.624116897583,99,21.24041748046875
2774.629843711853,99,21.23260498046875
2779.635575771332,99,21.23260498046875
2784.6416523456573,99,21.23260498046875
2789.6466472148895,99,21.23260498046875
2794.667918920517,0,21.23260498046875
2799.673610687256,99,21.23260498046875
2804.6797890663147,99,21.23260498046875
2809.6856818199158,99,21.23260498046875
2814.693240880966,99,21.23260498046875
2819.699118375778,98,21.23260498046875
2824.710762023926,0,21.23260498046875
2829.778694152832,99,21.24041748046875
2834.7836768627167,99,21.23260498046875
2839.7888329029083,99,21.23260498046875
2844.794814348221,99,21.23260498046875
2849.800874233246,99,21.23260498046875
2854.883802175522,0,21.23260498046875
2859.8895211219788,99,21.23260498046875
2864.895197868347,99,21.23260498046875
2869.9018416404724,99,21.23260498046875
2874.9075524806976,99,21.23260498046875
2879.9136295318604,99,21.23260498046875
2884.9283945560455,0,21.23260498046875
2889.9382243156433,99,21.24041748046875
2894.943858861923,99,21.23260498046875
2899.9478781223297,99,21.23260498046875
2904.953346967697,99,21.23260498046875
2909.9592740535736,99,21.23260498046875
2914.964796066284,25,21.23260498046875
2919.9707312583923,99,21.23260498046875
2924.975585460663,99,21.23260498046875
2929.978081703186,99,21.23260498046875
2934.983981847763,99,21.23260498046875
2939.989748477936,98,21.23260498046875
2944.995844602585,99,21.23260498046875
2950.053092956543,89,21.23260498046875
2955.058571100235,99,21.24041748046875
2960.063930273056,97,21.23651123046875
2965.066375017166,99,21.23651123046875
2970.071546792984,98,21.23651123046875
2975.0747134685516,99,21.23651123046875
2980.081324338913,91,21.23651123046875
2985.0865569114685,91,21.23651123046875
2990.0918719768524,99,21.24041748046875
2995.0978326797485,98,21.23260498046875
3000.1036422252655,98,21.23260498046875
3005.1094307899475,99,21.23260498046875
3010.116934776306,99,21.24041748046875
3015.1227419376373,99,21.23260498046875
3020.128667116165,99,21.23260498046875
3025.1348555088043,99,21.23260498046875
3030.1409828662872,99,21.23260498046875
3035.1470992565155,99,21.23260498046875
3040.1529397964478,99,21.23260498046875
3045.1588406562805,99,21.23260498046875
3050.164631843567,99,21.23260498046875
3055.170690059662,99,21.23260498046875
3060.17675614357,99,21.23260498046875
3065.182557821274,99,21.23260498046875
3070.190504550934,99,21.24041748046875
3075.1963953971863,99,21.23260498046875
3080.201687335968,99,21.23260498046875
3085.2062022686005,99,21.23260498046875
3090.211518764496,98,21.23260498046875
3095.217478275299,99,21.23260498046875
3100.223661661148,99,21.23260498046875
3105.2291169166565,99,21.23260498046875
3110.2346274852753,99,21.23260498046875
3115.2398908138275,99,21.23260498046875
3120.2456092834473,98,21.23260498046875
3125.2467761039734,99,21.23260498046875
3130.254628419876,99,21.24041748046875
3135.2595822811127,99,21.23260498046875
3140.2649607658386,99,21.23260498046875
3145.2709617614746,99,21.23260498046875
3150.27686047554,99,21.23260498046875
3155.282866716385,99,21.23260498046875
3160.2840251922607,99,21.23260498046875
3165.289891242981,99,21.23260498046875
3170.2959611415863,99,21.23260498046875
3175.3018312454224,99,21.23260498046875
3180.3077268600464,98,21.23260498046875
3185.3137953281403,99,21.23260498046875
3190.3215646743774,99,21.24041748046875
3195.327791929245,99,21.23260498046875
3200.3335371017456,99,21.23260498046875
3205.3394265174866,99,21.23260498046875
3210.345446586609,98,21.23260498046875
3215.350995540619,99,21.23260498046875
3220.3739614486694,0,21.23260498046875
3225.380028963089,91,21.24041748046875
3230.3859243392944,94,21.23651123046875
3235.391983270645,99,21.23651123046875
3240.398025035858,99,21.23651123046875
3245.4039928913116,91,21.23651123046875
3250.413661003113,99,21.24041748046875
3255.419494152069,99,21.23651123046875
3260.4248354434967,99,21.24041748046875
3265.4309170246124,98,21.23260498046875
3270.4367702007294,98,21.23260498046875
3275.442861557007,99,21.23260498046875
3280.448584794998,99,21.23260498046875
3285.4536397457123,99,21.23260498046875
3290.4596991539,99,21.23260498046875
3295.4655709266663,99,21.23260498046875
3300.471628665924,86,21.23260498046875
3305.47656083107,99,21.23260498046875
3310.4836480617523,99,21.24041748046875
3315.4897022247314,99,21.23260498046875
3320.493808031082,99,21.23260498046875
3325.499691963196,99,21.23260498046875
3330.5182151794434,98,21.23260498046875
3335.5262699127197,99,21.23260498046875
3340.532035112381,99,21.23260498046875
3345.533915042877,99,21.23260498046875
3350.539801597595,99,21.23260498046875
3355.5457425117493,99,21.23260498046875
3360.5502178668976,83,21.23260498046875
3365.5563292503357,99,21.23260498046875
3370.564609527588,99,21.24041748046875
3375.5696637630463,99,21.23260498046875
3380.5755364894867,99,21.23260498046875
3385.5814893245697,99,21.23260498046875
3390.602632045746,7,21.23260498046875
3395.6061973571777,99,21.23260498046875
3400.612030506134,99,21.23260498046875
3405.618406534195,99,21.23260498046875
3410.623719215393,99,21.23260498046875
3415.629494667053,99,21.23260498046875
3420.63557100296,98,21.23260498046875
3425.6406016349792,99,21.23260498046875
3430.6480972766876,99,21.24041748046875
3435.653792858124,99,21.23260498046875
3440.6600348949432,99,21.23260498046875
3445.66611123085,99,21.23260498046875
3450.6720867156982,98,21.23260498046875
3455.6780683994293,99,21.23260498046875
3460.685024499893,99,21.23260498046875
3465.6908373832703,99,21.23260498046875
3470.69709277153,99,21.23260498046875
3475.702922105789,99,21.23260498046875
3480.7087936401367,98,21.23260498046875
3485.714906692505,99,21.23260498046875
3490.7325117588043,0,21.23260498046875
3495.738403558731,99,21.24041748046875
3500.744594812393,99,21.23651123046875
3505.7506420612335,99,21.23651123046875
3510.7564222812653,91,21.23651123046875
3515.7624876499176,98,21.23651123046875
3520.768438577652,99,21.23651123046875
3525.774351835251,99,21.23651123046875
3530.780461549759,98,21.24041748046875
3535.7856447696686,98,21.23260498046875
3540.790803670883,97,21.23260498046875
3545.796793937683,99,21.23260498046875
3550.8035323619843,99,21.24041748046875
3555.808987379074,99,21.23260498046875
3560.8142232894897,99,21.23260498046875
3565.819576740265,99,21.23260498046875
3570.8248410224915,29,21.23260498046875
3575.830679655075,99,21.23260498046875
3580.8357725143433,99,21.23260498046875
3585.8435044288635,99,21.23260498046875
3590.848272562027,99,21.23260498046875
3595.853011369705,99,21.23260498046875
3600.8590681552887,99,21.23260498046875
3605.8605840206146,99,21.23260498046875
3610.867911338806,99,21.24041748046875
3615.8734493255615,99,21.23260498046875
3620.878982782364,99,21.23260498046875
3625.8852727413177,99,21.23260498046875
3630.8913204669952,99,21.23260498046875
3635.8971197605133,99,21.23260498046875
3640.9031822681427,99,21.23260498046875
3645.909081697464,99,21.23260498046875
3650.9153451919556,99,21.23260498046875
3655.921369075775,99,21.23260498046875
3660.9326736927032,99,21.23260498046875
3665.9384858608246,99,21.23260498046875
3670.945647954941,99,21.24041748046875
3675.9517402648926,99,21.23260498046875
3680.9566218852997,99,21.23260498046875
3685.961521625519,98,21.23260498046875
3690.9676332473755,0,21.23260498046875
3695.9725546836853,99,21.23260498046875
3700.9779436588287,99,21.23260498046875
3705.9836025238037,99,21.23260498046875
3710.9888167381287,99,21.23260498046875
3716.00101518631,99,21.23260498046875
3721.0068366527557,99,21.23260498046875
3726.012969493866,99,21.23260498046875
3731.0205125808716,99,21.24041748046875
3736.0263130664825,99,21.23260498046875
3741.0319616794586,99,21.23260498046875
3746.0376541614532,98,21.23260498046875
3751.0437104701996,99,21.23260498046875
3756.1436614990234,12,21.23260498046875
3761.1486310958862,92,21.24041748046875
3766.1545703411102,90,21.23651123046875
3771.16060590744,99,21.23651123046875
3776.1664617061615,99,21.23651123046875
3781.1793422698975,99,21.23651123046875
3786.184501171112,99,21.23651123046875
3791.1926040649414,99,21.24041748046875
